Time,Solar Power (MW),Diesel Generator Power (MW),Battery Power (MW),Wind Power (MW),Load Profile (MW),Output power (MW),Output power (Sources)
12.3250903390113,3.41647510654702,-1.89636425812996,1,0.192711866535073,3.0,3.41647510654702,Solar
12.3290119938281,3.40706067941837,-1.89303860047652,1,0.192284278045932,3.0,3.40706067941837,Solar
12.3333025388131,3.39665768431644,-1.88997065512257,1,0.191808510974761,3.0,3.39665768431644,Solar
12.3375930837982,3.3865776926579,-1.88649539242601,1,0.191349979650545,3.0,3.3865776926579,Solar
12.3493775550201,3.35800632849268,-1.87764340475426,1,0.190037258126217,3.0,3.35800632849268,Solar
12.361162026242,3.33034346902925,-1.86885170687435,1,0.188766142254737,3.0,3.33034346902925,Solar
12.3729464974639,3.30710504951046,-1.86149819852055,1,0.18771066209574,3.0,3.30710504951046,Solar
12.3847309686858,3.2802771198321,-1.8528640158368,1,0.186470916501137,3.0,3.2802771198321,Solar
12.3965154399076,3.25425054764403,-1.84421795413651,1,0.185269005109735,3.0,3.25425054764403,Solar
12.4082999111295,3.22844793035818,-1.83571695310182,1,0.184074717231176,3.0,3.22844793035818,Solar
12.4200843823514,3.19813239645947,-1.82559629646043,1,0.182651674737051,3.0,3.19813239645947,Solar
12.4318688535733,3.17293625201414,-1.8174731311977,1,0.18148229725381,3.0,3.17293625201414,Solar
12.4436533247952,3.14766188268199,-1.80926655517478,1,0.180305563264202,3.0,3.14766188268199,Solar
12.4471886661617,3.14019637895676,-1.80700273010601,1,0.179957308217316,3.0,3.14019637895676,Solar
12.4507240075283,3.1326989382779,-1.80418989730642,1,0.179609674771253,3.0,3.1326989382779,Solar
12.4549603314016,3.12431420076535,-1.8016146778891,1,0.179220008085879,3.0,3.12431420076535,Solar
12.459196655275,3.1155584044967,-1.79840723677915,1,0.178814052871665,3.0,3.1155584044967,Solar
12.4629127614616,3.10823035506847,-1.79616452383702,1,0.178473139998893,3.0,3.10823035506847,Solar
12.4666288676483,3.10063745260748,-1.79342183042274,1,0.178120935736607,3.0,3.10063745260748,Solar
12.4701787244617,3.09370379838434,-1.79123444917149,1,0.17779869596663,3.0,3.09370379838434,Solar
12.4737285812751,3.08651843970218,-1.78865964591916,1,0.177465239551885,3.0,3.08651843970218,Solar
12.4770013846321,3.08019405088906,-1.78664360740524,1,0.177171427625749,3.0,3.08019405088906,Solar
12.4802741879892,3.0736252432971,-1.78430974365012,1,0.176866437179144,3.0,3.0736252432971,Solar
12.4904040765225,3.05356671864632,-1.77772073738797,1,0.17593087544634,3.0,3.05356671864632,Solar
12.4934430430825,3.04750613027142,-1.77569124326764,1,0.175648291583509,3.0,3.04750613027142,Solar
12.4964820096425,3.04175702608951,-1.77355850666471,1,0.175382516128524,3.0,3.04175702608951,Solar
12.5002034405851,3.03449092968152,-1.77122966309414,1,0.175043258297793,3.0,3.03449092968152,Solar
12.5039248715276,3.02751093654682,-1.7686827698682,1,0.174720237233796,3.0,3.02751093654682,Solar
12.5069500014021,3.02159751795738,-1.76680836575585,1,0.174443687683365,3.0,3.02159751795738,Solar
12.5099751312766,3.01601929966097,-1.76480911232451,1,0.174185595876517,3.0,3.01601929966097,Solar
12.5191706271879,2.99829775397809,-1.7588455889336,1,0.173358194635183,3.0,3.171655948613273,Solar Wind
12.5227494937643,2.99163048216322,-1.75665212090482,1,0.173047592892746,3.0,3.1646780750559658,Solar Wind
12.5263283603407,2.98474257346918,-1.75401878034178,1,0.172727638799503,3.0,3.157470212268683,Solar Wind
12.5305568787509,2.97707331725513,-1.75162708080609,1,0.172369718388838,3.0,3.149443035643968,Solar Wind
12.5347853971611,2.96909758235937,-1.74860940078943,1,0.171999284365992,3.0,3.1410968667253623,Solar Wind
12.5386415380424,2.96211259159369,-1.7464643305527,1,0.171672700105663,3.0,3.1337852916993527,Solar Wind
12.5424976789237,2.95492231067724,-1.74377115985672,1,0.171338644310678,3.0,3.1262609549879183,Solar Wind
12.5463157456422,2.94805540740233,-1.74160427836368,1,0.171017858942189,3.0,3.119073266344519,Solar Wind
12.5501338123608,2.94099940071862,-1.73896893574279,1,0.170689933004101,3.0,3.111689333722721,Solar Wind
12.5537726811918,2.93451432961242,-1.73691424346351,1,0.170386968719261,3.0,3.104901298331681,Solar Wind
12.5574115500229,2.92785246804472,-1.73444060279861,1,0.170077253870899,3.0,3.097929721915619,Solar Wind
12.5608879333972,2.92170429549677,-1.73246953351078,1,0.169790107250367,3.0,3.091494402747137,Solar Wind
12.5643643167716,2.91539285269979,-1.73014082141335,1,0.169496548439941,3.0,3.084889401139731,Solar Wind
12.5676630916448,2.90960455533996,-1.72826395479579,1,0.169226296902031,3.0,3.078830852241991,Solar Wind
12.570961866518,2.90366182060897,-1.72608514409604,1,0.168949752735777,3.0,3.072611573344747,Solar Wind
12.5813844237305,2.88486400177036,-1.71980684556175,1,0.168068129594551,3.0,3.052932131364911,Solar Wind
12.5845111908942,2.87922809995941,-1.717896247784,1,0.167804097178118,3.0,3.047032197137528,Solar Wind
12.587637958058,2.87383636394631,-1.715795436439,1,0.167554264701025,3.0,3.041390628647335,Solar Wind
12.6001837053543,2.85127517039634,-1.70825429770579,1,0.166491656363946,3.0,3.017766826760286,Solar Wind
12.6127294526507,2.82838627521439,-1.7007754964336,1,0.165408052670287,3.0,3.82838627521439,Battery Solar
12.6164931768396,2.82223042929071,-1.69848943848243,1,0.165121696490777,3.0,3.82223042929071,Battery Solar
12.6202569010285,2.81587855127983,-1.6957542294952,1,0.164827696519363,3.0,3.81587855127983,Battery Solar
12.6316778302939,2.80123022850126,-1.69079542340055,1,0.164156929716839,3.0,3.80123022850126,Battery Solar
12.6430987595594,2.78101161897178,-1.68387844579499,1,0.163199168765857,3.0,3.78101161897178,Battery Solar
12.6545196888248,2.76438998199307,-1.67766315433276,1,0.162429753041982,3.0,3.76438998199307,Battery Solar
12.6659406180902,2.74033387663491,-1.66872739131078,1,0.161278167651403,3.0,3.74033387663491,Battery Solar
12.6773615473556,2.7216262391189,-1.66220600654413,1,0.160398350970101,3.0,3.7216262391189,Battery Solar
12.6807878261353,2.71583489915174,-1.66041140312196,1,0.160123048379828,3.0,3.71583489915174,Battery Solar
12.6842141049149,2.71030847043594,-1.65805304713496,1,0.159866380775074,3.0,3.71030847043594,Battery Solar
12.6957267167025,2.69210146162134,-1.6517954961338,1,0.159007001512453,3.0,3.69210146162134,Battery Solar
12.6991805002388,2.68655843816392,-1.64988059968331,1,0.158745504472824,3.0,3.68655843816392,Battery Solar
12.7026342837751,2.68149912847564,-1.64796608450107,1,0.15851042351696,3.0,3.68149912847564,Battery Solar
12.7066243542959,2.67533088660221,-1.6456798731334,1,0.158221609255556,3.0,3.67533088660221,Battery Solar
12.7106144248166,2.66943511735856,-1.64320276449908,1,0.157949068987856,3.0,3.66943511735856,Battery Solar
12.7143097538151,2.6637941106319,-1.64136248982097,1,0.157682601954368,3.0,3.6637941106319,Battery Solar
12.7180050828135,2.65845005689806,-1.63913413909374,1,0.157435982216478,3.0,3.65845005689806,Battery Solar
12.7219195172159,2.65247203131761,-1.63713914987591,1,0.157153841753101,3.0,3.65247203131761,Battery Solar
12.7258339516182,2.64682958319352,-1.63477127130729,1,0.156893434972667,3.0,3.64682958319352,Battery Solar
12.7298009288715,2.64082760838056,-1.63280222467804,1,0.156609810505247,3.0,3.64082760838056,Battery Solar
12.7337679061247,2.63516132028576,-1.63040726167243,1,0.156348502769771,3.0,3.63516132028576,Battery Solar
12.7379251519193,2.62891318848643,-1.62837213801417,1,0.156052979791428,3.0,3.62891318848643,Battery Solar
12.7420823977139,2.62300617656814,-1.62584014967896,1,0.155780728123169,3.0,3.62300617656814,Battery Solar
12.7464609256213,2.61647653700281,-1.62375520564459,1,0.155471298860019,3.0,3.61647653700281,Battery Solar
12.7508394535287,2.61038509136729,-1.62149719409805,1,0.155188058094004,3.0,3.61038509136729,Battery Solar
12.7552443243104,2.603856044997,-1.61908171977235,1,0.154881990508125,3.0,3.603856044997,Battery Solar
12.759649195092,2.59778171410677,-1.61681962171364,1,0.154599521366608,3.0,3.59778171410677,Battery Solar
12.763770432899,2.59169413355004,-1.61457515535874,1,0.154313790975795,3.0,3.59169413355004,Battery Solar
12.7678916707061,2.58592486189582,-1.61208502290051,1,0.154047491623639,3.0,3.58592486189582,Battery Solar
12.7719189176471,2.58009545889304,-1.61026397645496,1,0.153770535328039,3.0,3.58009545889304,Battery Solar
12.7759461645881,2.57457962536703,-1.60789889750717,1,0.153516234768023,3.0,3.57457962536703,Battery Solar
12.7800512549288,2.56859466797655,-1.60600373127855,1,0.153231578734827,3.0,3.56859466797655,Battery Solar
12.7841563452694,2.56305654362646,-1.60395697671438,1,0.152973544698589,3.0,3.56305654362646,Battery Solar
12.7879664945329,2.55754837138946,-1.60191445862106,1,0.152714719095787,3.0,3.55754837138946,Battery Solar
12.7917766437964,2.55237301311387,-1.59973420487096,1,0.152475363570281,3.0,3.55237301311387,Battery Solar
12.795465021459,2.54711017908263,-1.59803502772625,1,0.152225274883323,3.0,3.54711017908263,Battery Solar
12.7991533991217,2.54218887313528,-1.59598002356886,1,0.151997766386872,3.0,3.54218887313528,Battery Solar
12.802840760877,2.53690451118067,-1.59424838544509,1,0.151746499118841,3.0,3.53690451118067,Battery Solar
12.8065281226324,2.53201041835195,-1.59221193782397,1,0.151520018076936,3.0,3.53201041835195,Battery Solar
12.8102160594126,2.52676065451364,-1.59048303699108,1,0.151270304428047,3.0,3.52676065451364,Battery Solar
12.8139039961928,2.5218995402063,-1.58845735634051,1,0.151045266368307,3.0,3.5218995402063,Battery Solar
12.8175468547417,2.51673798083213,-1.5867599536563,1,0.150799494603784,3.0,3.51673798083213,Battery Solar
12.8211897132906,2.51197305887367,-1.58477784597339,1,0.150578795032867,3.0,3.51197305887367,Battery Solar
12.8330461751598,2.49499172278478,-1.57887002823611,1,0.14976835619373,3.0,3.49499172278478,Battery Solar
12.8449026370291,2.47759317954282,-1.57306693121543,1,0.148930489171539,3.0,3.47759317954282,Battery Solar
12.8484595755898,2.47303188110786,-1.57122738126612,1,0.148717209962793,3.0,3.47303188110786,Battery Solar
12.8520165141506,2.46842172248504,-1.56902191971636,1,0.14850458979095,3.0,3.46842172248504,Battery Solar
12.8624323482228,2.45801531255018,-1.56539542644968,1,0.148023664673601,3.0,3.45801531255018,Battery Solar
12.872848182295,2.44329282334713,-1.56007499955576,1,0.147316512877089,3.0,3.44329282334713,Battery Solar
12.8832640163672,2.43110397551766,-1.55522825091297,1,0.146746732212169,3.0,3.43110397551766,Battery Solar
12.8936798504394,2.41372142737422,-1.54842083385297,1,0.145904194634861,3.0,3.41372142737422,Battery Solar
12.9040956845116,2.39998417295146,-1.54334652457352,1,0.145250222919961,3.0,3.39998417295146,Battery Solar
12.9145115185838,2.38668187786081,-1.53842381569041,1,0.144617681967633,3.0,3.38668187786081,Battery Solar
12.924927352656,2.37317237522175,-1.53336371463399,1,0.143973081799133,3.0,3.37317237522175,Battery Solar
12.9280521028776,2.36914701273911,-1.53204101984286,1,0.143778921124887,3.0,3.36914701273911,Battery Solar
12.9311768530993,2.36520832295031,-1.53017013178823,1,0.143595660722912,3.0,3.36520832295031,Battery Solar
12.9349171668402,2.36094136197354,-1.52871992708965,1,0.143392797218373,3.0,3.36094136197354,Battery Solar
12.9386574805811,2.35638329632355,-1.52663633719398,1,0.143180715283687,3.0,3.35638329632355,Battery Solar
12.9427372419855,2.35167420048327,-1.52499572489927,1,0.142957022711939,3.0,3.35167420048327,Battery Solar
12.9468170033899,2.3467324049965,-1.52265331434508,1,0.142728078013288,3.0,3.3467324049965,Battery Solar
12.9508971148476,2.34206031170278,-1.52114195169358,1,0.142504774659018,3.0,3.34206031170278,Battery Solar
12.9549772263052,2.33719200311856,-1.51881205660395,1,0.142279918731887,3.0,3.33719200311856,Battery Solar
12.9590859645618,2.33249128777191,-1.51731875414063,1,0.142054854841231,3.0,3.33249128777191,Battery Solar
12.9631947028184,2.32767535834608,-1.5154055453129,1,0.14182860488446,3.0,3.32767535834608,Battery Solar
12.9674737874246,2.32286456003965,-1.51348131963017,1,0.141603902517718,3.0,3.32286456003965,Battery Solar
12.9717528720307,2.31790940428632,-1.51150486168707,1,0.141371399442905,3.0,3.31790940428632,Battery Solar
12.9759387195784,2.31321415437734,-1.50964140183807,1,0.141151833100504,3.0,3.31321415437734,Battery Solar
12.9801245671261,2.30839563119149,-1.50772283160319,1,0.140925714668725,3.0,3.30839563119149,Battery Solar
12.984179989204,2.30388388976445,-1.50593626971323,1,0.140714756472931,3.0,3.30388388976445,Battery Solar
12.9882354112819,2.2992361205666,-1.50408947881103,1,0.140496560208058,3.0,3.2992361205666,Battery Solar
12.9922044694281,2.29485716613552,-1.50235981024758,1,0.140291816845036,3.0,3.29485716613552,Battery Solar
12.9961735275743,2.29032954470158,-1.50056474246477,1,0.140079151685254,3.0,3.29032954470158,Battery Solar
12.9999999999999,2.28641985669473,-1.49929510931466,1,0.139894724661801,3.0,3.28641985669473,Battery Solar
13.0,2.28641985669959,-1.49929510931535,1,0.139894724662076,3.0,3.28641985669959,Battery Solar
13.0000000000001,2.28641985671285,-1.49929510931118,1,0.1398947246629,2.0,2.28641985671285,Solar
13.0000360405627,2.28615143141644,-1.49892410039789,1,0.139884014823639,2.0,2.28615143141644,Solar
13.0001081216879,2.28586824032749,-1.49879096800862,1,0.139869727577242,2.0,2.28586824032749,Solar
13.0001605547005,2.28592003777885,-1.49884459740671,1,0.139872438871056,2.0,2.28592003777885,Solar
13.0002840403744,2.28572261943771,-1.49873114124784,1,0.139863261884056,2.0,2.28572261943771,Solar
13.0005309481354,2.28549167179919,-1.49867317475743,1,0.139852332834873,2.0,2.28549167179919,Solar
13.0009291459334,2.28501772630239,-1.49844801736198,1,0.139830492626615,2.0,2.28501772630239,Solar
13.0017558474949,2.28412852691695,-1.49812252628533,1,0.139789024213073,2.0,2.28412852691695,Solar
13.003289457127,2.28238614563441,-1.49737973101547,1,0.139708945234327,2.0,2.28238614563441,Solar
13.0061634219136,2.27917239290627,-1.49607996928215,1,0.139562427697952,2.0,2.27917239290627,Solar
13.0117083883072,2.27297619664169,-1.49345728678627,1,0.139287312316563,2.0,2.27297619664169,Solar
13.0149020036581,2.26892901702685,-1.49170946154243,1,0.139107603078114,2.0,2.26892901702685,Solar
13.0180956190091,2.26511079795193,-1.48974786190338,1,0.138946176122257,2.0,2.26511079795193,Solar
13.0216963091488,2.26075628890768,-1.48802521894927,1,0.138757858848981,2.0,2.26075628890768,Solar
13.0252969992884,2.25637827709145,-1.48572330914048,1,0.138578350530659,2.0,2.25637827709145,Solar
13.0287668118717,2.25204174012875,-1.48397255319412,1,0.138395044369564,2.0,2.25204174012875,Solar
13.032236624455,2.24775081298393,-1.48166924808068,1,0.138223819291258,2.0,2.24775081298393,Solar
13.0355952499366,2.24347429638128,-1.47986969328522,1,0.138047455591542,2.0,2.24347429638128,Solar
13.0389538754183,2.23926311363737,-1.47758050085653,1,0.137883152525011,2.0,2.23926311363737,Solar
13.0499331576957,2.22434746411648,-1.47069673663535,1,0.137280251345138,2.0,2.22434746411648,Solar
13.0609124399731,2.20847839969863,-1.46334940952416,1,0.136641083907195,2.0,2.20847839969863,Solar
13.0642062246563,2.20440169853472,-1.46111777028022,1,0.136492468821742,2.0,2.20440169853472,Solar
13.0675000093395,2.20007700289527,-1.45837934082728,1,0.136336434504173,2.0,2.20007700289527,Solar
13.0772255183546,2.190088608632,-1.45295159771986,1,0.136006831573894,2.0,2.190088608632,Solar
13.0869510273696,2.17584600512691,-1.4458237738696,1,0.135454050242542,2.0,2.17584600512691,Solar
13.0966765363847,2.16414966804027,-1.43920008922116,1,0.135047264020756,2.0,2.16414966804027,Solar
13.1064020453998,2.14791746504126,-1.43075810100709,1,0.134397733111724,2.0,2.14791746504126,Solar
13.1161275544148,2.13485528748269,-1.42394982538183,1,0.133914407066044,2.0,2.13485528748269,Solar
13.1258530634299,2.12193955715904,-1.41715392025536,1,0.133436344651349,2.0,2.12193955715904,Solar
13.135578572445,2.10915697079072,-1.41048683238701,1,0.132960061385598,2.0,2.10915697079072,Solar
13.1384962251495,2.10522750903478,-1.40855090815644,1,0.132810002908889,2.0,2.10522750903478,Solar
13.141413877854,2.10167717470103,-1.40632931729465,1,0.132685714062462,2.0,2.10167717470103,Solar
13.1449895143885,2.09732001068705,-1.40411993371249,1,0.132525598027638,2.0,2.09732001068705,Solar
13.1485651509229,2.09307485481764,-1.40152887265489,1,0.132376796301856,2.0,2.09307485481764,Solar
13.1522438388192,2.08858830269461,-1.39927280993713,1,0.132210363444581,2.0,2.08858830269461,Solar
13.1559225267155,2.08428637893673,-1.39661643702004,1,0.132059724196307,2.0,2.08428637893673,Solar
13.1597956763507,2.07961046775904,-1.39432906295871,1,0.131884595163733,2.0,2.07961046775904,Solar
13.163668825986,2.07515666868422,-1.39154216974263,1,0.131728767156372,2.0,2.07515666868422,Solar
13.167580940373,2.07046312364887,-1.38934001735245,1,0.131550390889027,2.0,2.07046312364887,Solar
13.17149305476,2.0660459344507,-1.38656910019799,1,0.131395607688912,2.0,2.0660459344507,Solar
13.1754679133786,2.06131655818188,-1.38439978347469,1,0.131213972886943,2.0,2.06131655818188,Solar
13.1794427719972,2.05684912049609,-1.38203402350247,1,0.131050493847147,2.0,2.05684912049609,Solar
13.1834459243736,2.05227678682971,-1.37955352577353,1,0.130881831455893,2.0,2.05227678682971,Solar
13.18744907675,2.04784540725157,-1.37721603623759,1,0.130718758247495,2.0,2.04784540725157,Solar
13.1913386792604,2.04344342179739,-1.37486076147728,1,0.130554752134321,2.0,2.04344342179739,Solar
13.1952282817707,2.03918297217803,-1.37263716384615,1,0.130396607427701,2.0,2.03918297217803,Solar
13.1990325890623,2.03493422153772,-1.37038243655594,1,0.130237248705852,2.0,2.03493422153772,Solar
13.2028368963538,2.03080745655852,-1.36825161395475,1,0.130082737758789,2.0,2.03080745655852,Solar
13.2065903967406,2.02666494020397,-1.3660718103829,1,0.129926277294314,2.0,2.02666494020397,Solar
13.2103438971273,2.02262981344113,-1.36400978399658,1,0.129773913393817,2.0,2.02262981344113,Solar
13.2139542423754,2.01868675846858,-1.36195013723349,1,0.129623961704746,2.0,2.01868675846858,Solar
13.2175645876234,2.01485689080036,-1.35971036235158,1,0.129482387406101,2.0,2.01485689080036,Solar
13.2212460141596,2.01081165493675,-1.35791289037137,1,0.129321886351416,2.0,2.01081165493675,Solar
